Wavelength_nm,Ceratobatrachus_guntheri_JWS881_field,Mantella_betsileo_JWS882_field,Epipedobates_tricolor_JWS883_field,Boophis_erythrodactylus_JWS884_field,Phrynomantis_microps_JWS885_field,Hemisus_marmoratus_JWS886_field,Kassina_senegalensis_JWS888_field,Hyperolius_fusciventris_JWS889_field,Lepidobatrachus_laevis_JWS890_field,Kaloula_pulchra_JWS891_field,Megophrys_sp_MW11584_field,Adenomera_hylaedactylus_MW9950_field,Boana_calcarata_MW11133_field,Boana_cinerascens_MW11090_field,Boana_diabolica_MW11091_field,Callimedusa_tomopterna_MW11132_field,Chiasmocleis_shudikarensis_MW9969_field,Dendropsophus_leucophyllatus_MW9992_field_1,Dendropsophus_leucophyllatus_MW9992_field_2,Dendropsophus_sp_MW11106_field_1,Dendropsophus_sp_MW11106_field_2,Dendropsophus_sp_MW11106_field_1b,Hyalinobatrachium_cappellei_MW11140_field_2,Hyalinobatrachium_cappellei_MW11140_field_1,Leptodactylus_mystaceus_MW11105_field,Leptodactylus_pentadactylus_MW9968_cornea_field,Leptodactylus_pentadactylus_MW9968_field,Leptodactylus_pentadactylus_MW9998_field,Leptodactylus_rhodomystax_MW11075_field_1,Leptodactylus_rhodomystax_MW11075_field_2,Lithodytes_lineatus_MW11155_field,Osteocephalus_oophagus_MW10000_field,Osteocephalus_taurinus_MW11103_field,Phyllomedusa_vaillantii_MW9985_field,Pristimantis_chiastonotus_MW9949_field,Pristimantis_sp_MW11550_field,Pristimantis_zeuctotylus_MW11112_field,Rhaebo_guttatus_MW11187_cornea_field,Rhaebo_guttatus_MW11187_field,Rhinella_margaritifer_MW11115_field,Rhinella_marina_MW9997_cornea_field,Rhinella_marina_MW9997_field,Scinax_boesmani_MW9993_field,Scinax_sp_MW11111_field,Phyllomedusa_sp_tad_MW11127_field
787.702,33.07934261,13.75149343,94.07837804,24.04838437,87.3502585,55.93413925,35.17603643,49.71038534,73.80438577,54.0661905,98.16657678,22.53744825,65.35624461,92.56135102,130.4212676,104.1494066,53.66868314,30.98895624,26.11752264,91.01735168,77.36888915,26.66411553,11.96953209,21.5669218,83.2180765,64.11992131,30.6688735,100.1053354,50.90161572,65.72005145,65.75061145,51.05948178,107.1509645,22.00286664,26.68901048,35.3416939,52.27323619,89.04884697,99.29704877,117.2936004,99.02119675,88.01169321,87.46584443,66.40483409,25.32487883
787.964,32.8092784,13.38164873,93.87856451,23.65099829,88.0850926,57.50910559,35.22184976,50.33815362,74.36093957,53.23060457,97.36707696,22.78683103,64.30567145,95.34421556,128.9884453,105.5160649,53.46293543,30.54532212,26.6485709,91.0749623,77.48246259,25.82337155,12.95886707,23.79477975,82.78516406,64.24516773,31.12720395,99.51266799,50.57471413,65.33543528,66.24498337,52.32229113,106.9936963,21.86294758,26.50544995,35.71451855,50.7230327,89.04780719,99.52078764,119.3277369,99.99008681,89.39705503,87.96441576,67.08359781,25.96578588
788.225,34.33436765,13.0674994,94.34321492,24.3363217,89.67267908,58.26929436,35.66870125,50.81645214,72.51136542,53.95912786,98.21970932,23.21130057,63.65864795,95.37829581,129.1933434,107.8016184,54.60785499,30.18757816,26.19980615,92.87080458,78.8945171,25.82571027,13.3898687,24.52577685,82.97672857,63.86323478,31.0205256,99.13892987,50.68497351,67.21558212,66.07041627,50.5903677,107.1482214,21.4995085,27.08389205,36.17786091,52.20818046,88.80433973,100.3483852,121.9202899,97.19265227,88.28503119,88.31749201,66.5246306,26.27723227
788.487,34.43989231,13.95189053,94.82151835,24.88822143,88.44711723,58.00595361,35.3850103,51.54945085,73.37367156,52.84996894,98.28929857,23.61340012,62.90403695,97.97835706,129.1158761,105.9482861,54.42868023,29.53478671,26.27135049,96.00559816,78.29614604,26.34504033,12.03291814,22.82028532,82.07245588,63.79259095,31.26874337,99.41209184,49.28468435,66.93958576,66.10247503,51.60887223,106.5973052,21.99501173,27.21422826,36.06374776,52.98076923,89.08856792,99.14826782,124.3274978,97.66945522,88.07130593,86.87284353,66.0965636,27.36613576
788.749,33.88351556,14.50639978,95.70557103,24.94275817,87.40780549,57.6902365,35.56978286,50.46596515,73.94946688,53.5163258,100.623339,23.18288786,63.4792237,97.13832025,129.7452133,104.4180639,55.5225849,29.86383585,26.39527069,96.18186033,77.22490556,26.85585586,11.90583973,21.7066545,82.93505574,64.35772152,30.88223059,97.33833283,48.87573964,67.01472773,66.07799712,51.07376284,108.7212526,22.02947647,27.57160285,37.02089313,52.32446414,88.96440129,98.21054856,123.6123663,97.51184834,87.3954689,86.63867132,65.83047788,27.35747876
789.011,32.91493192,14.67300785,94.16806032,23.9362637,85.42823818,57.2790138,35.20844421,50.74618353,74.70600994,52.65668898,99.34766853,23.21278281,63.21585495,96.98014022,131.2490399,102.6405868,55.18040384,29.44206558,26.33464977,96.28716542,76.03086563,26.90445863,11.09877977,18.73474036,82.99788344,65.62675919,31.38355858,98.95205265,48.68464672,65.50882665,68.13736484,52.11282462,110.2228639,22.2089205,27.02431913,36.91430246,51.09852149,88.8576853,99.12549939,122.9979965,99.26363287,90.27770233,86.56601512,64.14331351,27.06428207
789.272,32.81096706,14.27289493,93.23364191,23.10340732,85.58702574,56.50433538,34.99724063,50.31310822,74.31484919,52.61173619,99.94660431,22.94107816,63.72413336,94.67673202,131.1886829,101.8531821,54.98077845,29.29304496,26.69774725,93.63500045,77.19883227,26.64142791,12.75909718,20.61262104,84.95258352,66.5122005,31.74924166,100.5518137,50.35443881,67.11218244,69.59158534,50.39678342,108.5443595,22.61306533,26.88760574,36.41324283,49.46058741,88.97667286,100.8903466,123.6339549,100.3709374,91.30509642,86.60667045,64.09250027,25.70784875
789.534,33.58749071,14.29591746,92.14879671,23.38079118,86.89894834,57.87472567,34.44044239,50.94024619,73.65169816,52.98509885,99.57791577,23.45986881,63.04777748,93.85254346,131.0236575,101.3440723,53.57396109,29.48226337,26.07991821,91.98786096,77.82354344,27.45031873,13.1158759,20.43795494,84.27111744,67.95326142,31.52740684,102.7231579,50.19563191,67.89694866,70.46532641,52.05740608,105.8602713,22.0888946,26.35613233,35.62943782,49.44896537,87.89636792,102.2819069,123.5100139,99.72993879,89.48041127,86.97532897,64.13490643,25.54830965
789.796,34.46572192,14.35316284,94.86168111,23.85264317,87.32513522,57.56899754,34.58655351,50.46712711,73.51434904,53.37562735,100.7117914,22.65169949,63.87060315,93.95167253,130.5143448,101.9107297,52.97831013,30.01025992,26.77268512,89.10872954,79.84925599,27.60917684,11.81325193,20.5140303,82.65452506,66.49997755,31.22211999,104.186609,51.00253726,67.28281569,68.18953363,52.74440534,102.9191575,22.25181605,25.76406304,35.09628507,49.49839131,87.08652758,101.7936739,120.5509263,97.80592613,85.23466941,88.20090791,64.89632325,25.6740588
790.057,34.15144734,14.33880696,92.92043063,23.54512412,87.15050791,57.87778474,35.33479212,49.71557753,73.01001278,53.24269068,98.41446854,22.15398543,64.03804848,93.9008123,131.7668283,102.6282321,52.60185471,30.56637285,26.7695568,90.59873014,77.65050613,28.12688524,12.0083776,18.66418449,82.19948274,65.73389759,30.98514395,100.2184587,51.03624491,66.53194233,67.10355264,53.36203559,104.8254819,21.82300958,25.57604989,34.49892955,49.88549683,88.15103089,101.3044771,118.1246399,97.32376218,84.23089869,88.55355096,63.65149787,26.81324945
790.319,33.81056991,13.80831523,93.75514997,23.44620986,84.79354199,56.7608628,35.67328918,49.20229962,74.54195833,52.71325033,100.1471021,21.88553141,65.9851416,92.81042047,131.322173,101.7963111,53.41738553,30.03744254,27.07949385,91.40888268,77.60786068,28.03449735,10.66449844,17.91356928,81.8760388,63.72421352,31.90220314,100.5031524,50.56716225,67.15209033,66.66916218,52.53174731,105.9348332,22.32701631,25.473254,33.79340943,50.97321348,88.38656419,102.8582182,116.7016093,98.68013112,87.17803602,88.24116577,65.39177593,27.27780272
790.580,32.17065324,13.53511725,92.77305357,23.28545781,84.81553485,56.45746415,35.45261065,49.26335841,74.67252706,51.78813943,99.61923359,22.54396956,66.28289904,93.65880272,131.8565678,101.879902,54.0535965,28.95175736,26.83859538,93.65420749,76.47676231,27.33806249,13.34836456,18.75986488,83.28922453,64.54790267,31.89959633,98.11139998,49.97286478,67.78761944,67.97933899,51.70506196,106.7323391,22.30741797,26.87291403,34.75754144,52.10565313,88.82954065,103.0904113,119.9013192,100.8641975,90.50896499,86.96032466,64.99946117,27.9847048
790.842,32.3234548,13.33084287,94.82540237,23.9926249,83.78995434,56.38750686,34.6615672,49.36317076,73.90078832,52.45181744,102.4973676,22.57714802,65.95721941,96.07524635,129.5910531,102.9294477,54.38705727,28.9399263,26.41186049,93.06965227,77.56933116,27.07568501,12.62729124,19.12197261,81.8945328,64.75879275,32.19443974,100.2724293,49.42716552,67.58247039,67.18862079,51.89246744,106.8785761,22.04288333,26.89093777,34.8986802,52.15147934,86.97033376,102.6945185,120.0343001,101.3178538,90.46096638,86.31758356,67.28179424,27.21604314
791.103,32.6082883,13.33868539,93.04677212,24.74276575,85.21437579,56.01059135,34.86593386,49.73504476,72.24683398,52.46274697,101.6642292,22.14820081,65.08728011,96.61599589,131.7279768,104.2129001,54.00472019,29.55927646,26.93577491,92.2524039,76.69058099,27.04138513,13.80952381,18.34467051,83.19859794,66.04552889,31.66607873,100.7305145,50.39649657,65.4699614,67.26042088,51.37362376,108.1801814,21.79917446,26.66851288,35.41602098,51.5958976,87.34311056,102.4519741,121.6105834,99.92050453,89.44280105,85.63593136,65.56962025,26.63622527
791.365,34.10725713,13.28668357,92.06958599,24.59076065,86.57626643,55.60440049,35.43935513,49.81300023,71.77254112,54.95757133,101.1314408,22.19304317,65.24792308,95.2223105,130.5067886,104.1328299,54.02967897,29.93964361,26.5420278,93.02245032,76.82727994,28.28478671,12.03485563,19.2651895,82.5990296,65.53369335,32.20748243,100.4190129,51.01746976,65.64821603,65.96303525,51.13914487,110.1042689,21.99653948,25.00152504,34.79382363,51.5466409,86.99444173,101.6137815,118.8231873,98.3388504,89.44962194,85.00726731,66.51192216,26.18813138
791.626,33.49023072,13.85969462,90.85051892,24.20573509,86.98833321,55.84035833,35.43960156,50.63408375,73.40559617,53.86721527,100.1470862,22.85789684,65.78765681,94.46407288,133.8984957,102.9968811,52.55889841,29.93236124,26.65509549,92.29887021,76.83247399,28.17460396,12.02918985,20.7156316,85.14650549,66.83806614,32.24853425,100.7956903,51.49822747,66.64896977,66.64174508,50.51906968,107.497789,22.2960773,25.13677923,35.83313023,52.46123252,87.28901673,101.75053,119.5551445,99.15948615,90.22574713,86.03299978,66.29656002,26.18092324
791.888,32.99263461,14.00736113,91.51386131,24.09476366,87.96151617,54.9779951,35.88099402,50.88990251,75.25348841,54.11255566,98.53984709,23.78985182,65.63377545,94.31841656,132.98735,101.6710119,53.38281968,29.31919851,25.80645161,94.3597561,77.31439047,27.55905349,11.44930962,22.45375783,85.0843061,66.47061283,32.45450239,98.81905027,51.46810998,68.02656999,65.67918862,48.88471978,106.4890194,22.24650143,25.0626644,35.86798626,52.72780182,87.48370736,100.7874078,117.799489,100.6539688,92.8686905,88.56573597,66.53316608,26.22391884
792.149,31.56826772,14.71664851,92.81431646,24.58854867,86.41706574,56.88406874,35.42075144,50.80042197,75.4016947,51.65077421,99.54070314,24.03883844,65.24610151,93.23852191,131.7807634,101.619195,52.58650626,29.9181683,25.9057585,92.35535664,76.80717323,26.67894877,13.1147541,23.59230221,83.43714307,67.08484115,31.52570592,100.1512027,49.3446531,69.35007168,66.71086784,49.44444444,105.2723847,21.87998204,26.46929114,36.57301809,51.87152739,87.21590377,101.3503955,118.9371587,101.1766541,91.73494676,89.15171053,66.08231075,25.53802352
792.411,31.89671443,14.91239689,93.25128242,24.89584298,87.69049683,57.18927306,36.03165023,50.2279024,75.17498644,53.01189485,98.91951375,23.0301048,64.3572998,90.88986252,129.1208463,102.0935719,53.90336904,30.11133371,25.95752405,91.84551549,77.33776424,26.87777478,12.86621093,22.68066264,81.16306694,66.37130802,31.49408883,99.44726344,48.91605383,67.76836074,66.51138174,49.28317474,107.1815206,22.00266434,26.94120175,36.51363025,51.78864867,88.00651574,101.5645371,118.9843203,101.5799183,91.18278313,88.99871263,65.45194088,25.55248218
792.672,31.81120519,14.79166721,94.26114727,24.0068069,88.78515477,58.13336648,35.5852158,50.24560622,73.47619107,53.38335882,100.887284,22.12930542,65.71507718,92.56266216,127.1870012,102.5119618,54.34474917,29.8785798,25.73827161,91.10582776,77.76425353,27.65316392,11.6902098,20.62835011,80.36837952,65.82231208,31.87861975,100.7971113,48.68172184,66.51561897,67.43549026,51.22291071,106.0023598,22.39567564,27.78456976,36.12389342,51.3145375,88.4348023,102.2700587,121.2413054,100.5860011,86.57909814,88.66088532,65.99756723,25.8607506
792.933,32.77072356,14.5003992,94.3796207,24.0652235,89.42109403,55.37714661,35.34412299,50.01805597,73.19796012,54.46886017,97.5282192,21.79449137,65.95354567,93.78367162,130.0411549,102.2664759,53.30684445,29.23376222,26.28554175,93.23335646,76.74968329,27.80851326,10.43226243,18.78773261,81.46850761,64.64895173,32.15757262,99.40847936,50.13071085,65.23486081,67.52296211,50.63895851,108.1111893,21.97829766,27.74761374,35.94208206,51.36829231,89.05152082,101.2501992,121.1398803,103.1755629,85.22403974,89.17744286,66.20938197,26.5078808
793.194,32.56180042,14.22762427,94.47900256,23.87524512,89.15926107,56.08498455,35.59839123,49.72637723,73.67632581,53.51190476,98.0765316,23.11681972,65.05936827,95.85582725,131.2012282,100.9920186,53.11821801,28.47002037,26.06554827,92.3474422,75.87290951,27.52674105,12.6609971,17.37545579,82.33608114,63.93731083,31.67326036,100.603118,51.43540198,64.75519618,67.64942865,51.74599862,108.8545,21.47766928,27.13338808,35.06336545,51.50867428,88.76274024,100.8180639,118.6444732,103.026005,84.41265016,88.58304489,66.55796201,25.31383158
793.456,30.98377958,14.51038998,92.86764497,24.18364381,87.15661309,56.3139068,36.19945485,50.88161987,74.88208171,53.27682674,97.10655236,23.10396702,64.63380999,92.73558147,131.9377554,101.6836936,51.6795108,28.59493213,26.01145581,91.10628197,76.33736078,27.26042935,14.42697852,17.0131855,82.28909717,64.92203245,30.98585342,101.2480972,51.72970247,64.78412723,66.52372816,51.06587769,108.5088858,21.29242732,26.47697593,35.88781426,52.69147954,90.02685219,99.18523047,118.5180644,102.1884697,87.84762225,89.03020631,66.59004018,25.26988826
793.717,31.32579946,14.81301043,92.05921729,24.3688455,86.20715729,56.89967277,35.88638824,50.80255483,75.39616117,52.92060447,98.94411955,23.01678344,63.93460878,92.00739309,133.2729881,101.6619985,52.55851633,28.72612042,26.01285874,89.78867808,77.66035646,26.44704417,14.83803513,18.62591471,82.57635516,65.70570937,31.29329271,101.731295,51.81643886,64.81380515,67.03243111,51.14716905,106.1091363,21.86497344,25.90569293,36.07597491,52.40746314,91.00853789,98.65984804,119.4424004,101.4457832,92.33471225,87.21173674,66.54767049,24.94046347
793.978,30.93381458,14.43136249,92.16222688,24.30104209,85.87682749,54.81390177,35.67183914,51.60395304,73.88761541,53.46935143,98.35002339,22.52587616,63.53213367,90.2229804,135.4657114,104.4743739,53.93428333,29.11161859,25.8241758,93.58733145,78.07923889,26.13425852,16.46166018,21.17246782,81.12649391,66.40576165,31.16989365,99.86482339,50.77153642,66.53069269,67.58765749,50.44859846,103.7671993,21.90375132,26.53401184,36.58662445,52.3185866,91.44738795,98.22566872,123.0566038,97.9395429,94.53179572,89.75032667,65.531498,25.43135559
794.239,32.96856395,14.4204355,93.73789753,23.71420457,87.40458527,54.26476516,35.35479816,51.1196253,73.42337611,52.98456866,97.67223871,23.06953542,62.82768906,91.396995,139.2971686,104.528302,55.38123109,29.6380444,26.72496971,95.86464693,78.5011704,26.65500544,17.14062147,23.89773179,83.10608506,67.81295266,32.21395948,98.70504315,49.55864391,66.37389227,68.60606576,50.48950118,103.3804514,22.0749323,27.06196397,36.54495812,51.76213815,88.9042066,98.66410633,120.9412387,97.69138498,93.46151457,89.47440169,66.28082074,25.229692
794.500,33.04553323,13.99236693,94.97387299,22.9161435,88.62951706,53.90526964,35.34220532,51.64427414,73.98981026,53.32552007,98.01467613,22.90918096,64.15659272,90.0122621,139.9664139,106.5213504,55.92462444,31.03524401,26.84707446,94.05490782,76.51532471,28.17432939,14.06448376,22.36608199,82.78322796,67.99667014,31.90215301,97.67302705,49.25574355,65.63783535,66.96292933,52.41005388,101.300609,21.74476022,26.77198889,35.82651055,51.82642424,88.68270937,99.50606497,123.2782474,97.34352649,91.20278357,91.79050192,65.02557856,25.55206952
794.761,34.34287824,15.01947002,94.78260881,23.13332329,88.02538899,53.45872529,35.13727871,51.03597664,74.13041544,53.04447567,99.03237488,22.57562486,64.93090664,94.83832015,138.0209208,106.1007715,55.7204924,31.22131867,27.27790697,93.25100689,76.28955972,28.73209669,9.348290395,20.5662385,85.44032817,68.5632076,32.5856337,98.20772471,49.14777434,66.0942492,67.29978791,52.01412195,102.6364346,22.05317132,26.65431278,34.83389646,51.5123879,87.03047526,100.5605802,122.3107282,99.89500753,90.63045683,89.9389688,66.22613997,26.52273771
795.022,34.73077243,15.2550959,93.1484864,24.0596852,86.58074047,53.90463676,35.25425805,48.83986076,72.82928133,52.9240646,98.16333768,22.42655086,63.53264834,95.48622635,131.6719136,106.3311273,55.61979259,30.32187233,26.39032739,93.892515,74.91102209,28.06011012,6.8698207,19.75407604,83.702774,67.03009158,31.91742568,99.98802472,49.15100735,66.88739344,66.38709741,53.79141105,103.4347742,21.67711269,25.80634427,34.77775676,51.38754391,86.38342569,101.9544975,124.39133,102.4813052,93.02801296,88.9306651,65.94919425,27.21479907
795.284,33.74970296,14.84897417,92.54385965,24.55423195,86.69162696,54.07853244,36.20763967,48.67223994,71.99680104,52.56518825,97.30764817,22.21767139,61.74755887,97.01970029,126.9510949,106.4975936,55.63471584,29.01766287,25.70055469,94.70805855,76.12775389,27.70937214,11.00891904,22.79821543,83.5695673,67.11070109,33.31569286,99.12486057,48.83309023,67.32163648,67.23321882,53.41877768,106.628593,21.83116735,26.99341214,35.86800123,53.34537148,87.73202027,103.5015448,122.4557031,100.5526149,93.06727751,88.4268002,66.83685615,28.11544808
795.545,33.29610308,14.26330786,92.01802546,24.69277702,86.03199818,54.30359781,36.16582181,49.25163116,71.2229596,52.35489269,98.5285399,22.41845587,61.85853631,95.76252122,125.266686,108.3010255,55.18741522,29.06589597,25.47898659,96.20458488,77.06775915,27.89913476,12.98190401,22.39706188,81.87172611,66.88922621,33.2895557,100.1549257,49.25193468,66.73355914,67.75897583,53.50287469,106.8612752,22.30525723,27.08191186,37.33722443,53.04490711,86.96360221,102.3282256,122.9723597,98.9878603,90.51637309,87.84020961,66.5769015,27.43798974
795.805,32.39614816,14.00571822,92.86252725,24.68539851,85.44734779,54.10500115,36.28618538,50.62487983,73.13468561,53.22825237,98.08011385,22.05601596,63.27039104,95.66046211,124.646319,108.5014319,54.87323944,29.11983235,25.4873952,94.77814117,79.24490219,28.31444825,12.70166454,20.43533995,82.91403787,66.53034921,32.30084334,99.39752037,49.45062394,66.69335038,68.72992637,52.64011534,107.6302378,21.99047825,28.03602857,37.0464339,53.84533074,88.2492324,102.2637898,120.8423948,97.20215852,88.57230735,88.32102161,65.82531508,26.73279875
796.066,33.50879292,14.26217154,91.70823319,24.60624071,85.04764231,53.98986028,36.70798473,50.43109311,75.08829916,52.93629384,97.78479314,22.27921289,63.67684288,97.14285174,127.7482422,105.9832633,55.35960128,29.96592939,26.69066514,96.09737193,80.04661532,28.7038001,11.70830218,17.43628526,84.11737298,65.9923621,31.17689375,101.8529342,50.33851299,66.92997669,71.05206654,51.43850817,106.9246363,21.99986969,27.03761568,36.12069066,52.39354387,87.54915368,101.8702222,120.9281387,98.58017422,88.14336828,88.50019356,66.1769448,25.84862965
796.327,32.71535655,14.30904175,91.51604262,24.24880163,85.48122243,54.84330326,36.85296156,50.73432845,77.45050342,52.99930544,97.21969484,22.16926455,63.32713144,93.16554937,130.5486422,101.3889526,54.87585923,29.74527618,26.97113918,94.35967287,80.90878251,28.22702757,10.60453329,18.61460862,84.09694238,64.31565572,30.17089588,101.7360116,48.57339129,67.90252581,69.63705054,51.85053103,107.479146,21.61842345,26.84458768,36.20840756,52.65957584,88.46177895,101.6454967,119.1308814,101.1041655,89.15220147,89.3234963,66.22532855,25.82576921
796.588,33.50431426,15.04161173,91.29858679,24.73990441,85.69432261,55.25095095,36.13662545,50.30310807,78.22349219,52.45884604,97.36199835,22.7262343,62.65340688,94.60036182,133.7222832,99.93622004,55.78420467,29.82777378,27.20262194,92.26258348,78.6557747,28.54487246,9.112582285,19.41721751,81.89766007,65.59329571,30.64940101,101.3727728,48.46741494,69.12643747,70.40648941,51.58834023,107.6319218,23.04384186,26.18598425,36.19721602,50.44847854,87.60789635,101.691295,122.8171676,103.3315578,88.90530923,87.82716183,66.19758211,26.06874578
796.849,31.90500967,15.00616815,92.27365502,24.10735118,85.53717583,55.99082153,35.12551888,50.37865202,77.8735871,53.16625696,98.29342286,22.86809019,62.61758549,93.01499586,129.7759175,98.09056192,54.75774888,29.66719101,26.3487291,93.22109512,78.80413346,28.00815925,7.484724818,17.94806462,79.91227157,65.38916775,31.4160135,100.9462383,48.31928767,69.01839604,69.28306873,53.8228583,109.5758217,22.96780684,26.93279696,36.31304348,49.50566925,85.71734498,100.3526099,122.4141439,105.5368148,91.02900031,85.77407025,65.45610085,26.00166759
797.110,32.95674857,14.73031971,93.12764556,23.83121556,87.54931885,56.50479966,35.27932141,49.8171091,76.08260719,53.78707175,98.92986598,23.3415322,61.65145274,96.3986014,129.0934067,99.87499421,54.25596171,29.77867377,26.01739472,93.05934023,77.97534856,27.60403483,7.262716276,17.46198161,78.43897344,64.75941868,31.55375018,99.61017293,50.14219008,67.18707371,69.16924665,54.40336284,109.8234538,23.28468296,26.77525307,35.40033635,49.77826345,86.82567563,100.6195151,123.156981,103.8388,90.23533397,85.85808521,65.90872245,26.09720287
797.371,33.4070082,13.64301066,93.53391509,23.44054747,86.95064427,55.47188768,35.55754523,50.39163795,73.21771684,54.25598302,100.7670745,23.30195128,63.59933853,95.11067431,130.4973529,100.3936086,53.70393132,30.25954674,26.30099456,94.30540663,79.25427482,27.31408039,10.49752533,18.54649668,79.58587398,63.05888467,30.9693716,100.9553237,50.69277187,66.39400303,67.69968183,52.86720313,109.0918034,22.18974232,27.26594128,35.32315201,49.8386696,87.09299517,98.16358328,121.7558766,102.5946912,89.14245165,87.73852939,65.69650625,26.63371695
797.632,34.79020979,13.67086173,92.97845277,23.50518208,87.75028227,55.51654287,35.61431922,49.52657292,72.95897706,54.2426914,101.2179637,23.43909772,63.11942959,95.18294721,132.7082582,103.1784841,55.58326938,29.94756721,26.4206842,92.68825659,80.38696831,27.0697575,9.439200976,22.37645743,81.6105629,63.20548094,30.98963472,101.5702484,50.75692042,67.08213325,65.99585746,51.09507066,106.6898281,22.2870105,26.79142639,35.96763466,50.76619016,88.0380988,98.74205191,122.9759373,100.7027603,88.18059975,90.36017753,66.68310727,27.41977818
797.892,34.11941796,13.78492196,94.12229803,24.22000207,87.69963428,55.40316333,36.03695056,50.25020016,75.16448999,55.95667891,98.68078804,23.0628845,64.72733839,92.55923375,133.5238337,102.2338586,55.9027299,29.61955726,26.31648018,92.20584123,80.5033804,27.31571029,9.7652853,22.31237155,84.23999866,64.50942472,31.49809737,101.51341,49.82713915,67.60841453,66.55931985,49.40512176,107.2443724,21.56001545,27.19492582,35.19348199,49.8234161,87.70004696,100.7403198,125.8422433,100.9980789,89.7880947,89.27145845,65.6998272,27.75869038
798.153,33.53248211,14.20898471,94.76701079,24.02710751,89.2344674,55.67884451,35.39697062,50.83920943,77.53099592,55.99493571,98.3606584,23.20401664,64.39074322,93.92109257,132.7192073,103.0893031,54.72808545,29.53532151,26.63562124,93.32583107,80.2330792,27.07573652,8.080212261,22.26481829,84.94785653,66.38508126,33.53343999,101.2286427,49.13903801,67.68318444,69.40154077,50.64208048,107.4716396,21.83011005,27.59420689,35.62905107,51.26526917,88.93780361,101.8613932,125.8851343,101.425471,91.30086961,89.38301546,65.13456014,26.88087
798.414,33.36799168,14.28287674,94.16941938,24.17794805,88.33681319,55.67841716,36.53885554,51.3873005,75.89694656,56.87889881,98.85481587,22.52099643,65.51180341,93.26013514,135.6831678,102.6025335,53.26363779,30.05219388,26.49558346,94.64224581,79.55880837,26.5347234,13.69030483,20.28943676,84.08394322,66.44777578,33.44155885,100.0095929,49.29392447,67.27419806,69.27830435,50.99199992,108.8664361,21.59133557,27.4561943,34.59040138,51.11696446,88.95198873,102.1103013,124.8067277,100.8732036,93.73939533,88.14488852,66.06170264,26.00360395
798.674,34.03121094,13.62338876,95.59340524,24.54255127,84.90294995,55.50841723,35.80578504,49.54341909,74.41679034,54.74778872,102.6986621,22.36820231,64.55193949,94.70532982,133.7901434,101.9576447,53.97988959,29.91392725,26.34994202,94.77268489,80.03082051,27.08756274,11.19724376,21.33218534,83.14819809,65.63052205,32.40977642,100.3351424,48.32800061,68.37831065,70.59924413,51.79958398,106.1846562,22.1387136,26.55965141,35.4920548,50.26640117,89.03576983,99.98920591,120.1446518,102.0618587,92.70142804,89.09602193,66.46224651,25.9004133
798.935,32.43520657,14.02317767,95.16518924,24.63803339,82.8926358,55.75251169,36.23279099,48.57841336,74.7663832,53.41344744,103.3818451,22.00332378,63.73580036,92.75021461,130.1004097,100.7470426,53.80000327,30.02096278,25.7201785,94.54417459,80.61209666,27.33784457,12.1466559,18.44388512,81.67951805,66.93112048,30.15165031,98.79567798,49.359382,69.23577951,66.82665393,51.26215081,106.9189912,22.36279748,25.93221452,35.0144937,50.33937387,87.46375411,100.3468075,120.5032848,101.9882591,90.86834329,88.16648334,66.43965191,26.31879199
799.196,32.00377319,13.46284572,97.30772946,25.30133233,83.38776465,56.12805878,35.65048421,48.93775712,75.87534859,52.58667626,104.0422306,21.87479068,64.08991228,93.1269859,125.572947,102.3134003,54.46203225,30.07423292,25.96054799,93.99929593,80.4184863,29.07503592,9.162672581,18.26895906,81.28839836,66.86539065,30.48170581,97.97729859,49.79808265,69.34475229,67.66751024,50.6324473,108.2852491,22.44954787,25.88256381,35.98258765,49.48087449,88.66934356,99.42297224,121.4631515,102.8697944,87.30625049,88.27800968,64.16444181,26.38571835
799.456,31.45086172,13.59013381,97.09785444,24.59218983,86.33329038,55.21142284,35.6515449,49.18043842,75.98655266,53.39060015,101.2764751,21.59037276,65.12762763,93.90403347,127.2267702,105.2506322,54.22695299,30.36828648,26.07502911,94.0131403,79.27809664,29.36779488,11.51197936,16.96502242,82.28634753,67.29907053,31.66849815,98.48743207,50.46594798,68.29294928,66.6130811,51.16961152,108.7367263,22.7749725,26.37247373,35.89837053,50.03301056,90.12333882,100.6251828,123.4048359,102.751906,89.4928576,87.54192306,63.49641577,26.18896047
799.717,33.10736413,13.00671537,96.92687547,24.51581007,88.57717952,54.56092167,36.38580568,50.90393186,75.39818354,54.2585464,100.4905865,21.27154872,65.71807525,95.71600188,133.3374851,106.1530075,54.74988512,30.17277,26.87913002,93.44740973,78.81125701,28.46061949,10.50013759,18.18181715,83.19316513,65.54957095,32.53585995,99.50818058,50.03368516,67.50982052,67.80021585,52.09336791,107.2580647,22.32409371,25.84022146,35.5908084,48.31955788,90.23529346,99.98187067,122.5907307,103.7989843,89.6278018,86.72322509,64.57939403,26.73068646
