Wavelength_nm,Xenopus_sp_X1_X2_X3_lab,Bufo_bufo_BbL1_lab,Rana_temporaria_JWS895-97_lab,Polypedates_leucomystax_F2_lab,Dyscophus_sp_F3_lab,Sclerophrys_sp_F1_lab,Osteopilus_septentrionalis_F4_lab,Leptodactylus_pentadactylus_MW9967_lab,Ceratobatrachus_guentheri_JWS881_lab,Boophis_erythrodactylus_JWS884_lab,Leptodactylus_knudseni_MW9968_lab,Dendropsophus_sp2_MW11111_lab,Boana_diabolica_MW11091_lab,Rhaebo_guttatus_MW11187_lab,Kassina_senegalensis_JWS888_lab,Lithodytes_lineatus_MW9997_MW11155_MW9952-54_lab,Rhinella_margaritifera_MW11115_lab,Callimedusa_tomopterna_MW11132_lab,Pristimantis_zeuctotylus_MW11112_lab,Leptodactylus_rhodomystax_MW11075_lab,Leptodactylus_pentadactylus_MW9998_lab,Leptodactylus_pentadactylus_MW9966_lab,Ceratophrys_cornuta_MW11322_lab,Osteocephalus_taurinus_MW9986-7_MW9999_MW11103_lab,Leptodactylus_pentadactylus_MW9965_lab,Trachycephalus_coriaceus_MW11326_lab,Dendropsophus_leucophyllatus_MW9989-92_lab,Lepidobatrachus_laevis_JWS890_lab,Epipedobates_tricolor_JWS883_lab,Calluella_guttulata_JWS887_lab,Hyperolius_fusciventris_JWS889_lab,Phrynomantis_microps_JWS885_lab,Mantella_betsileo_JWS882_lab,Hemisus_marmoratus_JWS886_lab,Leptodactylus_mystaceus_MW9982_lab,Boana_punctata_MW11268_lab,Hyalinobatrachium_cappellei_MW9957-9_MW11140_lab,Osteocephalus_oophagus_MW10000_lab,Leptodactylus_mystaceus_MW9984_lab,Scinax_nebulosus_MW11266_lab,Leptodactylus_mystaceus_MW9983_lab,Chiasmocleis_hudsoni_MW11335_lab,Eleutherodactylus_johnstonei_MW11542_lab,Dendropsophus_sp_MW11106_lab,Boana_cinerascens_MW11090_lab,Phyllomedusa_vaillantii_MW9985_lab,Leptodactylus_mystaceus_MW11105_lab,Scinax_boesemani_MW9993_lab,Pristimantis_chiastonotus_MW9949_lab,Boana_calcarata_MW11133_lab,Adenomera_sp_MW11574_lab,Pristimantis_sp_MW11550_lab,Spea_bombifrons_MKF969_lab,Leptodactylus_knudseni_MTR41575_lab,Ascaphus_truei_MKF929_MKF920_lab,Leptodactylus_podicipinus_MTR41588_lab,Kaloula_pulchra_MKF926_JWS891-2_lab,Rhinophrynus_dorsalis_MKF967-8_RCB1021_lab,Scaphiopus_couchii_MKF970_RCB1022_lab,Eleutherodactylus_marnockii_MKF923_lab,Heterixalus_alboguttatus_MKF921_lab,Spea_multiplicata_RCB1023_lab,Leptodactylus_podicipinus_MTR41570_lab,Scinax_rizibilis_CFBH44068_lab,Rhinella_icterica_CFBH44065_lab,Boana_bandeirantes_CFBH44064_lab,Ischnocnema_henselii_CFBH44063_lab,Leptodactylus_fuscus_CFBH44062_lab,Brachycephalus_ephippium_CFBH44059_lab,Phyllomedusa_distincta_CFBH44055_lab,Ischnocnema_parva_CFBH44054_lab,Proceratophrys_boiei_CFBH44053_lab,Haddadus_binotatus_CFBH44052_lab,Bokermannohyla_circumdata_CFBH44047_lab,Scinax_hayii_CFBH44046_lab,Itapotihyla_langsdorffii_CFBH44045_lab,Physalaemus_cuvieri_CFBH44041_lab,Boana_pardalis_CFBH44040_lab,Aplastodiscus_leucopygius_CFBH44039_lab,Vitreorana_uranoscopa_CFBH44038_lab,Hylodes_phyllodes_CFBH44032_lab,Hylodes_phyllodes_CFBH44037_lab,Boana_faber_CFBH44036_lab
392,77.74,95.07357646,46.93111111,46.39534884,63.02,72.18,36.58854167,35.305,68.05334671,38.27779498,59.975,44.75,43.69642728,60.49,92.7,54.03262016,23.21355395,36.217381,49.05,45.1273638,70.262,68.04443988,16.80868134,38.56725,29.9,17.378,54.76375,78.66,27.43409091,82.48,42.816,72.387,51.349,73.08771338,29.21,44.9944,58.9096167,54.39,36.346,22.9716,28.658,81.33325313,39.642,40.56167469,53.82,74.83,41.95830305,70.484,60.89533333,42.60945879,75.28032976,65.1652,69.65166667,28.26333333,84.72792947,29.69333333,72.69775997,66.87877778,73.37333333,58.9,33.85333333,79.88666667,60.81,60.42,83.78,78.58,97.011315,79.29666667,73.67320585,86.43,77.19003855,85.79866667,94.78713878,56.11,61.37666667,86.24938613,75.658,60.95666667,63.37333333,76.61,1.283666667,50.8116,25.26333333
391,77.46,94.98827042,43.23666667,42.1627907,62.98,71.655,33.58854167,34.37,67.51048843,35.76408081,59.405,43.42,42.7050745,59.81,92.12,53.49804394,23.30603822,35.45408413,48.43,44.44441495,69.716,67.51148321,16.57388844,36.42475,29.27,17.17,53.62575,78.104,27.06318182,81.85,41.0048,72.0612,49.482,72.85836925,28.675,44.4104,58.46224153,52.08,35.781,22.3448,28.054,80.79686318,38.97,39.40293464,51.54,74.785,40.85340035,69.37,60.58,41.12498657,74.42783333,63.63,69.665,27.83,84.80536784,29.43333333,72.55520409,66.41606667,73.08083333,58.4,31.68666667,79.34333333,60.45666667,57.49,83.64,77.73333333,96.89789915,79.18666667,72.91228188,85.61,77.69803679,86.25866667,94.67473011,53.03,59.12333333,85.16273048,74.274,58.18333333,61.39333333,76.54333333,1.263333333,50.5008,22.12666667
390,77.12,94.72168906,39.73444444,38.01162791,62.86,72.125,30.94791667,33.475,66.6585704,33.18040923,58.69,42.09,41.50824133,59.14,91.58,52.9200827,23.31123397,34.85236941,47.92,43.80834558,69.086,67.07869671,16.26591334,34.2455,28.99,16.978,52.9315,77.378,26.55909091,81.77,39.2916,71.782,47.812,72.35929114,28.08,44.0804,58.05305906,49.82,35.38,21.7368,27.43,79.94842601,38.372,38.1348398,49.65,74.17,39.90141791,68.158,60.17933333,39.53761778,74.67023833,62.7116,69.69833333,27.43333333,84.53791642,28.62,72.33981414,65.9359,73.00333333,57.855,29.33666667,79.11333333,60.24,55.08,83.72,76.68666667,96.59309404,78.47666667,72.11720447,84.64,77.76900713,86.447,94.5474545,50.17666667,57.30333333,83.93856869,74.678,55.78,59.6,76.29666667,1.162666667,50.2648,19.26666667
389,76.80,94.92429089,36.41777778,35.81395349,62.66,72.24,28.39583333,32.57,65.70276263,30.65072652,57.895,41.37,40.25733436,58.945,90.77,52.53472335,23.32370376,34.24893876,47.48,43.19784684,68.566,66.59839359,16.05551451,32.09175,28.71,16.788,52.38325,76.49,26.15545455,82.21,37.6408,71.4752,46.098,71.80788183,27.46,43.444,57.56043881,47.3,35.017,21.0268,26.839,79.20689042,37.896,36.88567175,48.1,73.67,39.05497198,66.57,59.89066667,38.00048948,75.73775266,62.3364,69.51166667,27.25666667,84.14559034,27.48,72.09282215,65.49115556,73.13416667,57.585,27.22666667,78.89666667,60.13,53.2,83.47333333,75.37,96.16601246,77.75666667,71.58543907,83.83,77.80962831,86.45366667,94.34765716,47.64333333,55.24333333,82.56529309,74.642,53.62666667,57.92666667,76.05333333,1.0061,50.0284,16.67
388,76.49,94.64704628,33.31555556,33.6744186,62.46,71.725,26.33854167,31.74,65.3381151,28.25392486,57.005,40.72,38.89227163,58.855,90.58,52.09123061,23.35072164,33.54140918,47.195,42.48400014,68.38,66.00122528,15.86239481,30.00075,28.11,16.608,51.454,75.742,25.80272727,81.58,35.994,71.1758,44.633,71.45280233,27.16,42.59,56.88532978,44.95,34.415,20.234,26.351,78.45669731,37.722,35.61126799,46.45,73.545,37.86607084,64.802,59.70466667,36.48178058,76.35250573,61.3636,68.96833333,26.97,84.00460361,26.70666667,71.87995333,65.16322222,73.00166667,57.6925,25.45666667,78.52666667,60.23333333,51.12,82.80666667,74.24,95.99854686,77.15666667,71.2887081,83.11,78.26486571,86.64333333,94.06373463,45.38333333,52.72333333,80.88932542,72.802,51.26,55.99333333,75.93666667,0.888066667,49.622,14.48
387,76.14,94.12454681,30.25111111,31.53488372,62.27,71.595,24.10416667,30.905,65.04947012,26.01490758,56.185,39.72,37.4791433,58.53,90.81,51.5777887,23.32058631,32.75494744,46.62,41.61459879,68.354,65.48111094,15.62556907,28.0355,27.68,16.404,50.52675,75.178,25.57181818,80.92,34.4,70.7256,43.177,71.14232728,26.72,41.7128,56.21822634,43.29,33.846,19.452,25.745,77.89772252,37.688,34.34948208,44.485,73.27,36.5824022,63.564,59.58133333,34.85770226,76.45214817,60.5508,68.83333333,26.50333333,83.92959584,26.00666667,71.6899995,64.86975556,72.52916667,57.82,23.67,78.41333333,60.36333333,48.55,82.66,73.33333333,96.13765849,76.26,71.56817873,81.98,78.72897439,86.91866667,93.45854087,42.94333333,50.69,78.96334658,71.468,48.72666667,53.82333333,74.98333333,0.847366667,48.8024,12.51333333
386,75.78,93.86862871,27.28111111,29.26744186,62.18,71.3,22.04166667,29.76,64.41641,23.87341245,55.615,38.87,36.34719867,58.11,90.46,51.02745291,23.24576757,31.8638148,45.95,40.76224453,68.138,64.95971237,15.36130001,26.2985,27.42,16.18,49.583,74.528,25.30545455,80.84,32.8456,70.2124,41.204,70.96145097,25.875,40.7308,55.57019618,41.09,33.448,18.73,24.93,77.55970274,37.454,33.21492625,42.495,72.885,35.60457408,62.732,59.72533333,33.28614978,76.47545634,60.1564,68.73333333,26.03333333,83.54343211,25.57333333,71.46851893,64.61515556,72.14,58.0425,22.51333333,78.40333333,60.07333333,46.02,82.86,72.24333333,96.28740287,75.55666667,72.12050964,81.24,78.43528791,86.76866667,92.58320372,40.58333333,48.81666667,76.9587928,70.862,46.24666667,51.92666667,73.89666667,0.804633333,48.006,10.83666667
385,75.42,93.47408829,24.62555556,25.91860465,61.88,70.885,20.52083333,28.735,63.8839809,21.8564339,54.725,37.83,35.40871804,57.76,89.29,50.38547536,23.2759029,30.94465551,45.775,40.07077213,68.044,64.25980542,15.08686675,24.67975,26.8,15.996,48.67625,73.86,24.83045455,80.57,31.2436,69.7648,39.175,71.05663054,25.09,39.5216,54.99525064,38.9,32.905,18.0164,24.13,77.50060574,37.31,32.19182818,40.71,71.98,34.91966364,61.902,59.81266667,31.98432172,75.86944384,58.8716,68.78833333,25.6,82.97099188,24.92333333,71.06112456,64.37778889,71.99916667,58.1525,21.05666667,78.26333333,59.27666667,43.37,82.92,71.03666667,96.46727332,74.56333333,72.35003546,80.28,77.69009932,86.181,91.89968651,38.23333333,46.8,75.01942051,71.328,44.24666667,50.07333333,73.07666667,0.6134,47.4432,9.456
384,75.05,93.1222009,22.36,22.56976744,61.42,70.155,18.47395833,27.445,62.36350603,20.06928825,53.815,36.57,34.60482106,57.39,88.76,49.66756654,23.3330561,30.09899466,45.075,39.44961896,67.912,63.66135287,14.8337783,23.09075,26.18,15.794,47.90225,73.352,24.52227273,80.71,29.6868,69.3064,37.328,71.02818204,25.03,38.236,54.56158927,37.08,32.219,17.3128,23.424,77.83636704,37.214,31.14875183,39.13,71.38,34.22398416,61.27,59.33266667,30.78788248,74.15745852,57.5628,68.75166667,25.06666667,82.84295412,24.16333333,70.86132161,64.00932222,71.74833333,58.065,19.13333333,77.65666667,58.68666667,41.13,82.67,69.84333333,96.73752204,73.58666667,72.32249236,78.9,77.20497967,85.545,91.42539446,35.8,44.93333333,73.16130184,71.312,42.53,48.34333333,72.81666667,0.479133333,46.902,8.210666667
383,74.65,92.85561954,20.35666667,20.37209302,61.3,69.06,16.703125,26.395,60.20445709,18.46311938,52.955,35.86,33.97155692,57.1,88.38,49.03305622,23.28629439,29.33769969,44.15,38.77199732,67.374,63.06803726,14.5573122,21.5615,25.89,15.558,47.034,72.74,24.10545455,80.88,28.3096,68.9022,35.181,70.59513256,25.02,37.3728,54.12928656,35.47,31.57,16.6844,22.763,78.08781159,36.86,30.19715496,37.625,71.96,33.57138082,60.504,58.822,29.48986762,72.7275021,57.254,68.42666667,24.23333333,82.97056506,23.89333333,70.77475644,63.78791111,71.5875,57.5675,17.64,76.83666667,58.56333333,39.62,82.27666667,68.49333333,96.74815478,72.77333333,72.00262519,77.75,76.70538581,84.91066667,90.89308504,33.83666667,42.91666667,71.35229251,70.636,40.43666667,46.58,72.36,0.5717,46.4668,7.145666667
382,74.25,92.74898699,18.46666667,17.56976744,61.58,69.385,15.1875,25.575,58.26889878,16.91512161,51.505,35.46,33.15804682,56.775,87.92,48.39640463,23.24368927,28.5892741,43.67,38.13379706,66.894,62.22172776,14.2493371,20.10575,25.32,15.378,46.2695,72.036,23.57272727,80.24,27.1032,68.7038,33.283,70.0711181,24.26,37.0312,53.5606345,34.52,30.971,16.114,22.237,78.23498947,36.494,29.2623819,36.305,71.935,32.70555063,59.204,58.51933333,28.22630096,72.31203391,57.0352,67.98333333,23.62333333,82.70638327,23.38333333,70.43430895,63.64943333,71.32333333,57.275,16.68,76.62666667,58.31,38.01,81.93,67.61333333,96.53106974,71.02,71.10178228,76.14,75.86961665,84.146,90.44925211,31.83333333,41.29,69.64685923,69.512,38.40666667,44.58666667,71.59333333,0.626633333,46.2672,6.169666667
381,73.77,92.34378332,16.71922222,14.61627907,61.61,69.74,13.69427083,24.235,56.90269424,15.46407568,50.055,34.3,32.05734482,56.145,87.74,47.76009426,23.25927651,27.86658726,43.08,37.46682985,66.69,61.28423771,13.99015013,18.76725,24.55,15.172,45.519,71.66,23.29136364,79.75,26.0632,68.4146,32.14,69.71112158,23.45,36.6908,52.94761332,32.76,30.413,15.5908,21.757,78.74954741,36.35,28.25295317,35.43,71.585,31.89571941,57.884,57.89533333,27.10140923,72.2834814,57.3748,67.88333333,23.42666667,82.27670196,22.83,70.04715389,63.52935556,71.07916667,56.855,15.64333333,76.22,57.96666667,35.7,81.74,67.56666667,96.43005875,69.33666667,70.34746866,74.21,75.29111498,83.45166667,90.04421831,29.75666667,40.01666667,68.08696817,67.546,36.73333333,42.93666667,71.23666667,0.558466667,46.1872,5.284666667
380,73.26,91.64000853,15.16277778,13.3255814,61.01,68.415,12.3671875,22.91,56.17805782,14.0759534,48.84,33.4,31.00831333,55.295,86.93,47.31382098,23.19692756,27.08613123,42.925,36.57718509,66.298,60.4687498,13.73096317,17.5725,23.76,14.832,44.5985,71.194,23.17409091,78.61,25.1156,68.051,30.752,69.17832672,22.89,36.4056,52.28362932,30.68,29.878,15.2248,21.09,79.15983867,36.038,27.33395244,34.365,71.355,31.30773026,56.436,57.00266667,25.86323254,72.91746371,58.3668,68.04333333,22.92666667,82.1079782,22.49,69.67709873,63.29421111,70.8475,55.9925,14.52333333,75.41666667,57.69,33.79,81.68666667,67.60666667,96.44777997,67.94,69.93395496,73.41,75.29531717,83.20833333,89.43213499,28.02,38.5,66.71726416,66.564,35.07666667,41.48666667,70.56,0.444533333,46.154,4.609333333
379,72.84,91.72531457,13.76988889,12.6627907,60.51,67.91,11.16614583,21.735,55.86879972,12.71330475,47.725,32.87,29.95567692,54.78,86.09,46.81492907,23.13353946,26.29251984,42.44,35.73335437,65.88,59.58648178,13.42908658,16.559,23.29,14.44,43.788,70.54,23.08363636,77.57,24.308,67.8186,29.09,68.57072283,22.22,36.0968,51.44746011,29.62,29.324,14.9448,20.205,79.15419246,35.338,26.36342878,32.49,70.935,30.55605181,54.85,56.534,24.38917274,74.19125537,58.426,67.50833333,22.34666667,81.51520118,21.63666667,69.15627379,62.93516667,70.21666667,56.015,14.01666667,75.10666667,57.13333333,32.54,81.84333333,66.24666667,96.29006105,66.29666667,69.3562844,73.1,75.14777356,83.04333333,88.80989863,26.57666667,37.04333333,65.47077995,66.036,33.79666667,40.27333333,69.55,0.427233333,46.0528,4.059
378,72.42,91.79995735,12.51866667,10.95348837,60.54,67.25,9.820833333,20.5,55.40543666,11.54455978,46.365,31.82,28.73841587,54.84,85.49,46.26390264,23.17406628,25.65877467,41.505,34.99926426,65.66,58.6400021,13.21563849,15.53875,22.53,14.12,42.98625,70.054,23.04545455,77.93,23.6624,67.5216,27.579,67.9666311,21.735,35.6888,50.61133118,28.84,28.805,14.6224,19.306,79.28706661,34.64,25.36346345,30.67,70.565,29.77852769,53.652,56.034,23.08185394,74.5041676,58.1916,66.64333333,21.75666667,81.05327496,21.31666667,68.61775481,62.46175556,69.93916667,55.985,13.47666667,75.00666667,56.61666667,31.28,81.44,63.73666667,96.11107665,64.72333333,68.61225353,72.15,75.04878861,82.654,88.54664479,25.26,35.85666667,64.12875575,65.68,32.52666667,39.04333333,68.69,0.535066667,45.9588,3.513666667
377,71.90,90.82960119,11.38266667,8.162790698,60.51,66.95,9.005729167,19.23,54.18330167,10.49862048,44.63,30.77,27.67015815,54.565,84.27,45.65773176,23.17822287,25.03646895,40.605,34.33336249,65.07,57.80653493,13.10078309,14.523875,21.52,13.87,42.4305,69.45,22.99909091,78.24,22.9372,67.0738,26.325,67.21046278,21.41,35.362,50.07997698,27.43,28.224,14.382,18.454,78.89371397,34.006,24.56853832,29.265,69.76,29.07207918,52.896,55.198,21.853989,73.96982773,59.168,66.13,20.97666667,81.13072698,21.57,68.06694024,61.82083333,70.16166667,55.41,12.5,74.34666667,56.04333333,29.84,80.49333333,62.40333333,96.10132998,62.64666667,67.78632785,70.05,75.02731074,82.24966667,88.44293873,23.67666667,34.67666667,62.74476539,65.256,30.92666667,37.10666667,67.75666667,0.4547,46.0528,3.092666667
376,71.36,89.90189806,10.38055556,6.953488372,59.77,66.675,7.9890625,18.21,52.5089334,9.521117775,42.995,30.06,26.78454967,54.1,83.62,44.90812241,23.14808755,24.37326721,39.87,33.79318297,64.578,57.09763835,12.88326932,13.5826,21.2,13.648,41.823,68.818,23.05454545,77.31,22.2124,66.7938,24.822,66.40055841,20.725,34.7996,49.64612058,26.17,27.531,14.1888,17.588,78.2707488,33.252,23.73365665,28.205,69.59,27.9047161,52.1,55.08066667,20.45113033,73.18259418,59.1684,66.01,20.53333333,80.81548724,21.21,67.50283365,61.64022222,69.735,55.3025,11.58,73.6,55.82666667,28.22,80.18333333,61.77333333,96.12436757,61.09333333,67.09995386,68.12,74.8872377,81.846,88.20869358,22.19,33.09666667,61.32148757,64.428,29.36666667,35.54666667,66.60333333,0.5951,46.3928,2.681333333
375,70.83,89.67796972,9.510444444,7.11627907,59.21,65.295,7.006770833,17.18,50.59379392,8.705961883,41.685,28.85,25.86890019,53.75,83.29,44.1817459,23.09301264,23.88051318,39.415,33.18481512,64.066,56.22821265,12.59460619,12.618025,20.94,13.484,40.82975,68.414,22.97,76.31,21.6472,66.602,23.395,65.85055396,20.17,34.4172,49.16361441,24.36,27,13.8956,16.843,78.30688454,32.256,22.66849905,27.195,68.84,26.09121109,51.302,55.374,19.13344254,71.47468779,58.5356,66.03666667,20.31666667,79.76771245,20.27333333,67.11558313,61.51967778,68.84083333,55.265,10.57333333,73.44,55.90666667,27.27,80.34333333,61.2,96.17221489,59.58,66.77237463,66.76,74.76537415,81.32233333,87.99693016,20.72333333,31.69333333,59.73838118,64.164,27.79,34.87,65.27,0.7385,47.0684,2.261666667
374,70.31,89.33674557,8.743333333,6.5,58.94,64.845,6.3515625,16.31,48.77741273,7.911907274,40.345,27.64,25.04097041,53.585,82.53,43.55537315,23.02338964,23.46611934,39.05,32.39745286,63.04,55.2123844,12.33236997,11.727275,20.22,13.344,39.77025,67.914,22.62818182,75.41,21.0576,66.2182,22.643,65.50671337,19.595,34.3044,48.7579305,22.56,26.642,13.6384,16.271,78.4886925,31.57,21.9114275,26.2,67.675,24.83554194,50.588,55.09266667,17.94498629,69.77493926,59.332,66.00666667,19.61666667,78.94745119,19.36333333,66.79023043,60.91615556,68.24666667,55.825,10.31833333,73.18666667,55.2,25.9,80.39,60.18333333,96.16601246,57.60666667,66.75364532,65.51,74.85362017,81.10666667,87.72134762,19.38333333,30.51,58.22581365,63.24,26.42333333,33.69,63.75,0.555433333,47.8516,2.022333333
373,69.72,88.53700149,8.042222222,4.151162791,58.44,63.63,5.414583333,15.59,47.37338729,7.031356412,38.7,27.18,24.3632456,53.53,81.3,42.928504,23.00156751,22.92274578,38.24,31.63885757,62.138,54.31855828,12.0365919,10.880575,19.2,13.074,38.9705,67.202,22.11772727,74.49,20.4156,65.8384,21.982,65.16989711,19.08,33.7808,48.40893049,21.66,26.26,13.4296,15.613,78.34151463,30.818,21.34993277,25.13,67.56,24.18293859,49.498,54.95933333,16.76587738,69.61469557,59.648,65.535,19.06666667,78.23372066,18.66666667,66.51910615,60.06515556,67.89083333,56.025,9.517333333,72.71333333,54.22333333,24.17,80.12,59.06,95.8922195,55.53,66.89319701,65.26,74.67385976,81.269,87.17852255,18.39333333,29.14,57.06415465,61.99,25.15666667,31.95,62.74333333,0.567666667,48.4124,1.796666667
372,69.11,87.60929836,7.389888889,2.825581395,57.84,62.195,4.653125,14.655,46.5239411,6.170386021,37.015,26.38,23.67230276,52.84,80.36,42.25856309,22.96519729,22.2789911,36.81,30.79502685,61.72,53.49408074,11.69456675,10.09915,18.56,12.736,38.47775,66.742,22.02636364,74.59,19.77,65.5162,20.834,65.17095076,18.525,32.8536,47.96637193,21.19,26.002,13.1204,14.85,78.44277,29.714,20.48035199,24.11,67.705,23.53679666,47.932,54.92466667,15.72305739,70.61111998,58.476,65.19,18.81666667,77.57655151,18.30333333,66.28089006,59.73626667,67.50833333,54.99,8.766666667,72.15666667,53.57,23.03,79.79,58.18333333,95.57943983,53.34666667,66.56745398,64.14,73.92306824,80.96033333,86.66543138,17.20333333,27.91333333,55.96142685,61.864,23.70333333,30.57333333,62.58,0.620533333,48.6268,1.474
371,68.49,87.08679889,6.854666667,3.197674419,57.13,61.73,3.9921875,13.445,45.83617449,5.316069188,35.27,25.04,23.2108731,52.15,79.61,41.8262862,22.94961005,21.77851544,35.725,29.9405417,61.118,52.60667578,11.40509048,9.43705,18.18,12.364,37.7945,66.354,22.41727273,74.58,19.022,65.119,20.125,65.15900941,17.725,31.65,47.41344163,20.09,25.648,12.8492,14.137,79.12633783,28.68,19.93462958,22.835,67.255,22.73127306,46.41,54.01266667,14.88839716,71.34649284,57.4996,65.28666667,17.96,76.9857746,18.13666667,65.94173238,59.62696667,66.99166667,54.4425,8.982333333,71.83333333,53.14333333,21.98,79.05,56.89666667,95.31362142,51.61,65.07939224,62.97,73.051347,80.12466667,86.45040448,15.81,26.73,54.60243761,61.074,22.54333333,29.46,61.5,0.7253,48.6692,1.318666667
370,67.80,86.54297292,6.331555556,2.162790698,56.51,61.355,3.3859375,12.41,44.29631299,4.543591117,33.66,23.54,22.83836478,51.645,78.28,41.23147317,22.9506492,21.29090917,34.815,29.30021056,60.508,51.6833123,11.20821003,8.84665,17.2,11.968,36.9935,65.682,21.92409091,73.41,18.4056,64.5212,19.2574,64.72806723,16.815,30.056,46.78364908,18.32,24.993,12.5844,13.531,79.10262374,28.27,19.68122091,21.645,66.4,21.94728752,45.162,52.968,14.10390538,72.1494594,56.902,65.01333333,17.20333333,76.68030754,17.06333333,65.76006233,58.85547778,66.6275,54.16,8.329333333,71.03333333,52.49,21.12,77.79333333,56.01666667,94.98666478,49.79,63.25273403,62.31,72.49619083,79.51433333,86.2995593,14.67333333,25.57666667,53.28184294,60.292,21.67666667,28.04333333,59.83333333,0.869633333,48.5624,1.185
369,67.08,86.44700363,5.893,1.058139535,56.28,59.965,3.0109375,11.645,44.51745377,3.975757477,32.465,23.01,22.33487773,50.9,77.16,40.38296588,22.91220068,20.52618237,33.65,28.73872218,60.336,50.80874967,11.00746718,8.2457,16.42,11.63,36.364,64.866,21.13818182,73.52,18.0364,63.772,17.6288,64.03546904,16.255,28.718,46.12870232,17.4,24.184,12.1684,12.946,78.11641905,28.058,19.28375835,20.79,65.92,20.99961269,44.044,52.784,13.26861887,72.83821592,55.7652,64.27166667,16.83333333,76.4081428,15.96333333,65.58981775,58.06838889,66.35083333,53.8975,7.918666667,69.42,51.20333333,19.78,77.38666667,54.98333333,94.87767923,47.93333333,61.58398957,60.45,72.18242721,78.957,85.87639507,14.05666667,24.65666667,51.89785258,59.07,20.73666667,26.67,59.19333333,0.862633333,48.244,1.060666667
368,66.35,85.74322883,5.589555556,1.255813953,56.06,58.56,2.605729167,10.7765,45.10853383,3.515711474,30.975,23.31,21.79774477,50.235,75.44,39.67417682,22.86232152,19.63733761,32.395,28.09519471,60.158,49.82759571,10.6651371,7.6144,16.16,11.292,35.63275,64.174,21.16681818,74.53,17.6032,63.065,16.659,63.32109544,16.195,27.8372,45.48009481,16.53,23.398,11.7864,12.537,77.15693976,28.088,18.89786216,19.59,65.255,19.62763799,43.404,52.31066667,12.29700002,73.17734984,56.164,63.94666667,16.12,75.28393637,15.92,65.34847116,57.90088889,66.04916667,53.41,7.891666667,68.36333333,51.13333333,18.68,78.04,54.37,94.97337386,46.06,60.06507956,59.07,71.54416104,77.976,85.39086215,13.41333333,23.88333333,50.26831555,57.702,19.87666667,25.69666667,58.75333333,0.7548,47.9528,1.0106
367,65.60,84.51695457,5.260111111,0.38372093,55.71,58.475,2.3328125,10.1415,43.42689397,3.083629425,29.51,22.36,21.01667894,50.295,74.52,38.8249323,22.79581597,18.84487016,31.37,27.51665926,59.644,48.76681931,10.38348726,7.042625,15.52,10.992,34.84575,63.366,21.46454545,73.32,17.3152,62.405,15.962,62.50065458,15.865,27.1088,44.7823963,16.09,22.635,11.5016,12.184,76.03936658,28.314,18.74013892,19.2,64.04,17.93474614,43.066,51.70933333,11.24667925,73.15112815,55.5664,63.94,15.26666667,74.28324458,15.42666667,65.12244311,57.72564444,65.695,52.8625,7.635333333,67.57,51.25666667,17.75,78.89666667,53.90666667,95.22855953,43.77333333,59.3210487,58.48,71.21685703,77.41166667,84.53510586,12.17,23.02666667,48.86468146,57.536,19,25.57,57.49,0.834133333,48.3164,0.8667
366,64.90,84.84751546,4.977222222,-0.313953488,55.72,57.94,1.938541667,9.6625,42.45105373,2.711277315,28.465,21.01,19.95442942,50.18,74.75,37.76181097,22.6253955,17.97232661,30.765,26.77937282,58.968,47.68164248,10.19768578,6.61775,14.79,10.782,34.0755,61.938,21.11590909,72.55,17.3724,61.7826,14.4019,61.33812921,15.215,26.6836,44.15614702,15.67,22.073,11.2524,11.8316,74.69218086,28.08,18.36686059,18.93,64.43,16.02647364,42.448,52.136,10.30801397,73.00836558,55.5932,63.18833333,14.82666667,73.39417444,14.36,64.59655668,57.28082222,65.43666667,52.89,7.863666667,66.59666667,50.44333333,16.63,78.12333333,52.75333333,95.61133804,41.57333333,59.39523144,57.19,71.13374702,77.551,83.12528363,11.52,22.16333333,47.92267512,55.722,18.31333333,25.08333333,56.15666667,0.9981,48.9216,0.7304
365,64.19,84.78353594,4.713777778,0.302325581,55.47,57.51,1.3171875,9.0895,43.35143336,2.343335564,26.94,20.14,19.05079634,49.135,73.22,36.9467889,22.43730949,17.02971647,30.185,25.80981984,58.27,46.68250926,10.00202503,6.27645,14.23,10.4182,33.185,60.11,19.68896818,71.58,17.3744,61.4064,13.552,60.64553102,14.795,26.4256,43.52970452,14.94,21.687,11.0384,11.4527,75.17737851,27.758,17.78538759,17.39,64.225,14.57480811,41.656,52.66933333,9.13961679,72.01019307,58.6712,62.22,14.56333333,72.40683628,12.94,64.16270996,56.57271111,65.00166667,52.88,7.91,65.61333333,49.73,16.41,77.22666667,51.32,95.94361105,39.71666667,59.28579353,55.7,70.89048683,77.39533333,81.64040141,11.41,21.32,46.83601947,53.172,17.47333333,23.72333333,54.48,1.184333333,49.2904,0.652566667
